datetime,filename,exported,new,updated,skipped,exif_updated,touched,converted_to_jpeg,sidecar_xmp,sidecar_json,sidecar_exiftool,missing,error,exiftool_warning,exiftool_error,extended_attributes_written,extended_attributes_skipped,cleanup_deleted_file,cleanup_deleted_directory,exported_album,sidecar_user,sidecar_user_error,user_written,user_skipped,user_error
2024-06-23T11:37:45.200462,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-15-075502_IMG_2447.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.203060,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-100138_IMG_0877.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.205338,/Users/sglavoie/Pictures/export/2023/12/Pregnancy_Yuna/2023-12-21-153725_IMG_1371.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.207660,/Users/sglavoie/Pictures/export/2024/04/2024-04-22-145409_IMG_2288.MOV,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.210804,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-15-094244_IMG_5053.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.212725,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-170045_IMG_0304.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.215201,/Users/sglavoie/Pictures/export/2023/04/2023-04-22-095018_IMG_0917.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.217633,/Users/sglavoie/Pictures/export/2023/12/2023-12-31-171222_IMG_1470.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.219886,/Users/sglavoie/Pictures/export/2023/04/2023-04-30-160945_IMG_0934.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.222163,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-164744_IMG_0208.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.224290,/Users/sglavoie/Pictures/export/2024/02/2024-02-19-171605_IMG_1732.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.226633,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-184442_IMG_0068_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.226633,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-184442_IMG_0068.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.781449,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-17-154519_IMG_2169.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.784542,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-19-233751_5bd69412-f299-4930-91b6-4a3b7859bce0.jpg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:45.784542,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-19-233751_5bd69412-f299-4930-91b6-4a3b7859bce0_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.003823,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-21-150517_IMG_5442.HEIC,1,1,0,0,1,0,0,0,0,0,0,,Warning: [minor] Fixed incorrect list type for XMP-mwg-rs:RegionList - /var/folders/mc/25t2byrs7t16078dydbdpr300000gn/T/osxphotos_export_ygq1hpya/9FE5AA17-27CD-4CCE-8F06-B1321C95065D_exiftool.heic,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.033902,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-02-093404_IMG_2072.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.033902,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-02-093404_IMG_2072_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.349316,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-171159_IMG_1317.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.352944,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-095909_IMG_0872.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.355826,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-143709_IMG_2257.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.358867,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-07-163542_IMG_0630.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.362144,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-223810_IMG_1429.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.365465,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-143453_IMG_2241.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.368601,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-11-124049_IMG_5023.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.372531,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-123408_IMG_2225.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.375936,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-10-153835_IMG_5018.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.378727,/Users/sglavoie/Pictures/export/2022/04/2022-04-28-193848_IMG_0323.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.381742,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-01-192831_IMG_2062.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.384619,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-01-105223_IMG_2633.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.387530,/Users/sglavoie/Pictures/export/2024/05/2024-05-21-084648_IMG_2566.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.390096,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-01-090524_IMG_4891.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.392255,/Users/sglavoie/Pictures/export/2024/03/Pregnancy_Yuna/2024-03-18-135042_IMG_1896.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.394742,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-24-233640_IMG_2598.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.397427,/Users/sglavoie/Pictures/export/2023/10/2023-10-29-162111_IMG_1171.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.400281,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-04-093104_IMG_2354.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.402960,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-02-093620_IMG_2078.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.405558,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-172948_IMG_0227.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.408125,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-29-120730_IMG_4392.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.410362,/Users/sglavoie/Pictures/export/2022/10/2022-10-22-212732_IMG_0570.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.412666,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-162425_IMG_1232.MOV,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.415232,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-171034_IMG_1303.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.418175,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-01-075052_IMG_2058.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.420718,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-13-050735_IMG_2141.mov,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.420718,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-13-050735_IMG_2141.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.424185,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-02-083133_IMG_2687.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.452122,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-143730_IMG_2260.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.454438,/Users/sglavoie/Pictures/export/2023/12/2023-12-25-095549_IMG_1443.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.456793,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-181307_IMG_0056.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.459132,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-05-133409_IMG_5287.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.460983,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-15-075407_IMG_2761.HEIC,1,1,0,0,1,0,0,0,0,0,0,,Warning: [minor] Fixed incorrect list type for XMP-mwg-rs:RegionList - /var/folders/mc/25t2byrs7t16078dydbdpr300000gn/T/osxphotos_export_owxk07gx/E3500EB2-CBCC-49AA-8BF4-766C831A1FB6_exiftool.heic,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.460983,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-15-075407_IMG_2761.mov,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.509269,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-06-080159_IMG_2408_edited.heic,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.509269,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-06-080159_IMG_2408.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.768167,/Users/sglavoie/Pictures/export/2023/07/San_Diego_Yuna/2023-07-16-165745_IMG_1079.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.772823,/Users/sglavoie/Pictures/export/2024/02/2024-02-25-144623_IMG_1743.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.776833,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-164827_IMG_0213.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.780945,/Users/sglavoie/Pictures/export/2022/01/2022-01-07-183455_IMG_0168.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.784914,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-03-121933_IMG_4924.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.787624,/Users/sglavoie/Pictures/export/2021/12/2021-12-24-214257_IMG_0126.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.790884,/Users/sglavoie/Pictures/export/2021/12/2021-12-31-225152_IMG_0137.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.795605,/Users/sglavoie/Pictures/export/2023/12/2023-12-31-170925_IMG_1469.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.799199,/Users/sglavoie/Pictures/export/2023/12/Pregnancy_Yuna/2023-12-07-170201_IMG_1333.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.802568,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-183451_IMG_0057.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:46.802568,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-183451_IMG_0057_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.311187,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-28-095016_IMG_2034.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.314671,/Users/sglavoie/Pictures/export/2022/08/2022-08-27-214123_IMG_0489.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.316967,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-21-143908_IMG_2277.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.320008,/Users/sglavoie/Pictures/export/2022/01/2022-01-07-183423_IMG_0163.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.322845,/Users/sglavoie/Pictures/export/2022/07/2022-07-24-144258_IMG_0392.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.326611,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-02-180119_IMG_4906.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.328952,/Users/sglavoie/Pictures/export/2023/11/2023-11-05-124654_IMG_1217_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.328952,/Users/sglavoie/Pictures/export/2023/11/2023-11-05-124654_IMG_1217.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.516122,/Users/sglavoie/Pictures/export/2022/01/2022-01-11-214040_IMG_0170.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.519719,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-205220_IMG_0084.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.522646,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-29-182836_IMG_2327.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.525685,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-13-154341_IMG_0694.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.528734,/Users/sglavoie/Pictures/export/2024/01/Pregnancy_Yuna/2024-01-04-220700_IMG_1506.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.531605,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-25-211558_IMG_2599.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.534840,/Users/sglavoie/Pictures/export/2022/08/2022-08-07-151954_IMG_0401.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.538310,/Users/sglavoie/Pictures/export/2024/03/2024-03-10-120420_IMG_1846.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.541039,/Users/sglavoie/Pictures/export/2022/08/2022-08-27-214125_IMG_0491.JPG,1,0,1,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.567997,/Users/sglavoie/Pictures/export/2024/01/Pregnancy_Yuna/2024-01-04-220715_IMG_1510.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.570841,/Users/sglavoie/Pictures/export/2024/02/2024-02-28-144445_IMG_1745.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.573304,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170748_IMG_1292.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.576405,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-06-204517_IMG_2708.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.579096,/Users/sglavoie/Pictures/export/2023/07/San_Diego_Yuna/2023-07-16-165704_IMG_1078.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.581670,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-17-091501_IMG_0724.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.584290,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-04-093652_IMG_2383.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.587144,/Users/sglavoie/Pictures/export/2024/03/Yuna/2024-03-21-174249_IMG_1918.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.589302,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-16-152053_IMG_0708.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.591675,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-08-150902_IMG_0652.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.594295,/Users/sglavoie/Pictures/export/2023/04/2023-04-30-171707_IMG_0945.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.597057,/Users/sglavoie/Pictures/export/2023/07/San_Diego_Yuna/2023-07-16-165636_IMG_1077.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.599399,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-10-153844_IMG_5021.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.601487,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-190010_IMG_1382.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.603704,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-10-160117_IMG_0664.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.605944,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-05-102518_IMG_4967.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.607869,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-17-122238_IMG_2771.HEIC,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.631510,/Users/sglavoie/Pictures/export/2022/01/2022-01-01-002759_IMG_0146.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.633631,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-171035_IMG_1310.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.636061,/Users/sglavoie/Pictures/export/2023/12/2023-12-24-223207_IMG_1401.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.638285,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-16-150610_IMG_0704.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.640482,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-27-190615_IMG_0237.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.643344,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-29-075935_IMG_2322.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.645401,/Users/sglavoie/Pictures/export/2022/03/Marriage/2022-03-28-154321_IMG_0284.MOV,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.647912,/Users/sglavoie/Pictures/export/2024/06/Yuna/2024-06-01-122859_IMG_2681.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.650480,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-06-172720_PHOTO-2023-11-06-17-18-26.jpg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.652388,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-100209_IMG_0879.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.654472,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-05-103056_IMG_4972.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.656462,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-101151_IMG_0889.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.658470,/Users/sglavoie/Pictures/export/2022/11/2022-11-01-182226_IMG_0577.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.660426,/Users/sglavoie/Pictures/export/2022/06/San_Diego_Yuna/2022-06-21-135821_IMG_0349.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.662735,/Users/sglavoie/Pictures/export/2023/11/Pregnancy_Yuna/2023-11-11-170740_IMG_1286.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.671627,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-14-181523_IMG_4556.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.673517,/Users/sglavoie/Pictures/export/2024/05/Yuna/2024-05-17-144634_IMG_5083.HEIC,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.675321,/Users/sglavoie/Pictures/export/2024/06/2024-06-18-083647_IMG_2798.mov,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.675321,/Users/sglavoie/Pictures/export/2024/06/2024-06-18-083647_IMG_2798.HEIC,1,1,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.715263,/Users/sglavoie/Pictures/export/2022/10/2022-10-22-140034_IMG_0546.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.718721,/Users/sglavoie/Pictures/export/2023/04/2023-04-09-101553_IMG_0896.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.720770,/Users/sglavoie/Pictures/export/2023/08/2023-08-29-200815_IMG_1113.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.722960,/Users/sglavoie/Pictures/export/2022/12/San_Diego_Yuna/2022-12-17-164626_IMG_0772.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.725102,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-14-182800_IMG_4563.MOV,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.726913,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-183539_IMG_0058.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:47.726913,/Users/sglavoie/Pictures/export/2021/12/New_York/2021-12-06-183539_IMG_0058_edited.jpeg,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
2024-06-23T11:37:48.307624,/Users/sglavoie/Pictures/export/2024/04/Yuna/2024-04-02-092159_IMG_2066.JPG,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,,0,,0,0,
